id,name,host_id,host_name,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group,city,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month
763445,Very Convenient Mini-suite,169365,Peter,t,Renfrew-Collingwood,1,1,t,Renfrew-Collingwood,,Vancouver,49.24628,-123.04341,Guest suite,Entire home/apt,2,1,1,1,$41.00,3,14,150,1.84
771366,Gorgeous and Spacious Yaletown LEVEL Suite,2502595,LEVEL Furnished Living,f,Downtown Vancouver,19,19,f,Downtown,,Vancouver,49.27784,-123.12212,Serviced apartment,Entire home/apt,2,1,0,1,$200.00,31,10000,2,0.03
771380,Stunning Two Bedroom Unit in Downtown Vancouver,2502595,LEVEL Furnished Living,f,Downtown Vancouver,19,19,f,Downtown,,Vancouver,49.27897,-123.12195,Serviced apartment,Entire home/apt,6,2,2,2,$350.00,31,10000,7,0.09
784153,The Garden Quarter in Kitsilano,3211112,Rasha,t,Kitsilano,4,4,f,Kitsilano,,Vancouver,49.26242,-123.1737,Guest suite,Entire home/apt,2,1,1,2,$66.00,30,365,41,0.5
785297,The Nook in Kitsilano,3211112,Rasha,t,Kitsilano,4,4,f,Kitsilano,,Vancouver,49.26364,-123.17482,Guest suite,Private room,2,1,1,1,$46.00,14,365,57,0.69
785752,The Garden Nook in Kitsilano,3211112,Rasha,t,Kitsilano,4,4,f,Kitsilano,,Vancouver,49.26296,-123.1735,Guest suite,Entire home/apt,3,2,2,3,$114.00,30,365,3,0.04
801222,fully furnished suite near VGH,4217281,Jennifer,t,Fairview,3,3,t,Fairview,,Vancouver,49.25848,-123.12257,Apartment,Entire home/apt,2,1,1,1,$106.00,30,1125,21,0.27
824612,East Village Private Garden Gem!,4326869,Marketa,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.28648,-123.05395,Guest suite,Entire home/apt,2,1,1,1,$83.00,31,1124,69,0.84
828920,1 bedroom+Den Monthly rentals only,4345039,Biljana,f,Yaletown,1,1,t,Downtown,,Vancouver,49.27347,-123.12012,Condominium,Entire home/apt,4,1,1,3,$170.00,30,1125,3,0.06
838336,"3 BEDROOM, 3 LEVEL TOWNHOUSE",4372257,Steve & Sonia,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.25788,-123.10925,Townhouse,Entire home/apt,6,2.5,3,4,$420.00,5,29,15,0.2
840894,Stunning Brick in the heart of Mt Pleasant,923296,Robin,f,Riley Park,1,1,t,Riley Park,,Vancouver,49.25424,-123.09871,Apartment,Entire home/apt,3,1,1,2,$60.00,5,1125,85,1.12
874731,Sunny room with private bathroom and large patio,2216706,Matthew,f,Fairview,1,1,t,Fairview,,Vancouver,49.25728,-123.12122,Townhouse,Private room,2,1,1,1,$69.00,3,27,42,0.54
875309,Heritage Home near Kits Beach,4621004,Judy,f,Kitsilano,1,1,f,Kitsilano,,Vancouver,49.26965,-123.16351,House,Entire home/apt,5,1,2,3,$275.00,7,30,30,0.37
885600,"Dunbar near UBC, modern + clean",4693732,David & Patti,t,Dunbar-Southlands,1,1,t,Dunbar Southlands,,Vancouver,49.24721,-123.18622,Guest suite,Entire home/apt,2,1,1,1,$130.00,3,90,184,2.3
906964,"Amazing, modern, clean apt just off Commercial Dr",4856368,Kris,f,Commercial Drive,2,2,f,Grandview-Woodland,,Vancouver,49.27321,-123.0707,Guest suite,Entire home/apt,3,1,1,1,$119.00,2,60,127,1.77
911099,bright furnished room in shared 2 bdrm suite,70437,Ran,f,Mount Pleasant,2,2,t,Mount Pleasant,,Vancouver,49.26562,-123.09673,Apartment,Private room,2,1,1,1,$56.00,30,1125,6,0.08
941216,Beautiful Downtown Luxury Rental,5088083,Sahar,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28038,-123.10612,Condominium,Entire home/apt,2,1,1,1,$95.00,30,325,3,0.23
944021,Modern Serenity - Heart of Downtown,5109267,Grace,f,Yaletown,1,1,t,Downtown,,Vancouver,49.2788,-123.11753,Apartment,Entire home/apt,2,1,1,1,$175.00,90,1125,4,0.06
958090,Private apartment-Yaletown Downtown,1200456,Nala,f,Yaletown,8,8,f,Downtown,,Vancouver,49.27697,-123.11616,Apartment,Entire home/apt,4,1,,2,$527.00,30,1125,10,0.13
961692,PRIVATE ENT. GARDEN SUITE Savings= WK 20%  MTH 50%,5237545,Valerie,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.29186,-123.02504,Guest suite,Entire home/apt,2,1,1,1,$130.00,3,1125,36,0.47
966003,$90 Special Downtown Van 180 Degree Water View,5268156,Sharon & Allan,f,Downtown Vancouver,5,5,t,Downtown,,Vancouver,49.2803,-123.10788,Apartment,Entire home/apt,4,1,1,2,$150.00,2,30,222,3.02
980511,"261 Yaletown Studio at ""Space""",600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.2764,-123.12547,Apartment,Entire home/apt,2,1,0,1,$89.00,30,90,6,0.11
994900,Explore Vancouver from a Charming Heritage House,5464331,Denise & Rolf,t,Downtown Eastside,1,1,t,Downtown Eastside,,Vancouver,49.27888,-123.08514,House,Entire home/apt,2,1,1,1,$105.00,3,30,221,2.93
994969,152 Studio (no Bedroom),600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.27994,-123.12554,Apartment,Entire home/apt,2,1,0,,$86.00,32,90,1,0.01
995174,159 2 BEDROOM/ 2 FULL BATH-ideal for sharing!,600607,Bruce,t,Downtown Vancouver,53,53,t,West End,,Vancouver,49.28839,-123.12777,Apartment,Entire home/apt,4,2,2,2,$128.00,32,90,10,0.13
1007137,S2-LUXURIOUS 2-BR/2-Baths/2-Balcony,5539641,Selina,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.28031,-123.1267,Apartment,Entire home/apt,4,2,2,2,$279.00,180,365,2,0.03
1007144,S1-VIBRANT DOWNTOWN 1-BR + den!  ,5539641,Selina,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27837,-123.12582,Apartment,Entire home/apt,2,1,1,1,$180.00,180,365,1,0.01
1012385,comfy stay in clean victorian house,5569906,Mark Anthony,t,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.25825,-123.08901,House,Entire home/apt,2,1.5,1,1,$79.00,2,365,236,3.04
1021607,Deluxe Junior One Bedroom (2 Beds),5623565,Hajime,t,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27826,-123.12085,Condominium,Entire home/apt,3,1,1,2,$79.00,30,180,90,1.15
1021669,Yaletown Deluxe Studio Condominium,5623565,Hajime,t,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.2787,-123.12732,Condominium,Entire home/apt,2,1,1,1,$75.00,30,180,131,1.7
1030205,Beautiful Point Grey Character Home,5668489,David,t,Kitsilano,1,1,f,Kitsilano,,Vancouver,49.26984,-123.1812,House,Entire home/apt,4,1,2,2,$250.00,2,60,82,1.1
1030299,Great location!  Gastown/Skytrain,2673805,Keith,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27843,-123.10725,Apartment,Entire home/apt,2,1,,1,$111.00,90,120,21,0.27
1032892,Artist's Character home in 'hip' Commercial Drive,2378744,Lori,t,Commercial Drive,1,1,f,Grandview-Woodland,,Vancouver,49.27093,-123.06289,House,Private room,2,1,1,1,$95.00,2,60,45,0.58
1066613,Modern warm apt - Yaletown,84353,Mike,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27847,-123.12429,Apartment,Private room,1,1,1,1,$65.00,60,1125,21,0.27
1096393,Ground Level apartment for 1 person,2456973,Jeanette,f,Fairview,6,6,f,Fairview,,Vancouver,49.25818,-123.13185,Apartment,Entire home/apt,2,1,1,1,$200.00,30,1125,9,0.15
1097336,Kitsilano apartment near the beach,1922054,Marta,f,Kitsilano,1,1,f,Kitsilano,,Vancouver,49.26835,-123.1829,Apartment,Entire home/apt,2,,1,1,$98.00,1,365,4,0.05
1102797,this is the door to vancouver UNW,981145,Dianne,f,Strathcona,4,4,t,Downtown Eastside,,Vancouver,49.27881,-123.08014,House,Private room,2,2,1,1,$70.00,1,1125,66,1.13
1103566,"Modern, Heart of Downtown-3 BR+2Bath+Office+Pkg",6060927,Arin,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.27865,-123.10722,Serviced apartment,Entire home/apt,8,2,2,4,$350.00,3,365,245,4.42
1109821,136 Lord Stanley Great price!,600607,Bruce,t,Downtown Vancouver,53,53,t,West End,,Vancouver,49.29193,-123.1364,Apartment,Entire home/apt,2,1,1,1,$99.00,30,90,11,0.16
1113551,Family-Friendly Kitsilano House with Mountain Views,5231060,Liz,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26056,-123.15874,House,Entire home/apt,6,2,3,5,$479.00,6,60,34,0.45
1115618,This is the door to Vancouver UNE,981145,Dianne,f,Strathcona,4,4,t,Downtown Eastside,,Vancouver,49.27864,-123.07854,House,Private room,2,2,1,1,$70.00,1,1125,54,0.86
1118858,*Best choice in downtown-5 Stars *,70137,Kai,f,West End,3,3,t,West End,,Vancouver,49.28115,-123.13038,House,Private room,2,1,1,1,$95.00,3,1125,52,0.68
1126273,Yaletown/Downtown  1 Bedroom Condo,254337,Edgar,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.28061,-123.11874,Condominium,Entire home/apt,3,1,1,3,$99.00,30,365,1,0.42
1141457,2 Bdrm in Strathcona,6067405,Paige And Grant,f,Downtown Eastside,1,1,t,Downtown Eastside,,Vancouver,49.27954,-123.08689,House,Entire home/apt,4,1,2,2,$121.00,3,1125,244,3.16
1156898,seasonal suite with private bathroom in Vancouver,1344421,Jimmy,t,Fraserview,0,0,t,Victoria-Fraserview,,Vancouver,49.2283,-123.07126,House,Private room,2,1,1,1,$36.00,3,1000,86,1.12
1162198,Bright & Tidy Character Apartment,6366260,Mary,t,Commercial Drive,1,1,f,Grandview-Woodland,,Vancouver,49.27186,-123.06996,Apartment,Private room,1,1,1,1,$49.00,30,365,72,0.97
1171867,Live by the beach in Kits Point,1805803,Linda,t,Kitsilano,2,2,t,Kitsilano,,Vancouver,49.27427,-123.14976,House,Entire home/apt,2,3,1,1,$301.00,2,1125,63,0.85
1178149,Cozy space in East Vancouver,6165412,Sylvia,t,Hastings-Sunrise,1,1,t,Hastings-Sunrise,,Vancouver,49.27128,-123.04797,Guest suite,Entire home/apt,2,1,1,1,$79.00,2,30,33,2.3
1187929,Elegant Main floor House Vancouver,6495937,Janet,t,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.24931,-123.0704,House,Entire home/apt,4,2,2,2,$188.00,3,1125,86,1.15
1191143,Beautiful Kitsilano Character home. Great Location,598979,Mary,t,Kitsilano,2,2,t,Kitsilano,,Vancouver,49.26856,-123.17419,House,Entire home/apt,5,1.5,3,3,$240.00,5,17,12,0.18
1209195,Kriszta's Studio,6602654,Kriszta,f,Commercial Drive,2,2,f,Grandview-Woodland,,Vancouver,49.27244,-123.06493,Bed and breakfast,Hotel room,3,1,0,2,$99.00,2,1125,295,3.85
1213494,Beautiful new home in Mt. Pleasant,6624242,Jonathan And Marie,t,Mount Pleasant,2,2,f,Mount Pleasant,,Vancouver,49.26198,-123.08556,House,Entire home/apt,4,2.5,2,2,$250.00,5,60,15,0.3
1214617,Cool cozy suite on The Drive,6630357,Divina And Viv,t,Commercial Drive,1,1,t,Grandview-Woodland,,Vancouver,49.26589,-123.0677,Guest suite,Entire home/apt,4,1,2,2,$150.00,3,1125,184,2.44
1216428,"Garden Paradise, by Olympic Village",6637800,Edward,t,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26538,-123.09059,Condominium,Private room,2,0,1,1,$75.00,3,1125,52,1
1223989,Stunning Suite Heart of DT w/Parkng,6677154,Amanda,f,West End,1,1,t,West End,,Vancouver,49.27915,-123.12949,Condominium,Entire home/apt,2,1,0,1,$121.00,89,1125,100,1.32
1233101,Beautiful Vancouver Townhouse,3778731,Trevor,f,Kitsilano,2,2,f,Kitsilano,,Vancouver,49.26658,-123.14956,House,Entire home/apt,2,1.5,1,1,$185.00,31,31,2,0.08
1269955,Downtown heritage 1 bdrm  apartment,6912044,Marten,f,Downtown Vancouver,1,1,f,Downtown,,Vancouver,49.28296,-123.12185,Apartment,Entire home/apt,2,1,1,1,$101.00,30,92,61,0.8
1273760,Private Hotel-Style Suite in a Downtown Boutique High-Rise,6033,Cam,t,Downtown Vancouver,2,2,t,Downtown,,Vancouver,49.2858,-123.11767,Boutique hotel,Private room,4,1,1,1,$150.00,1,1125,370,4.9
1281095,New and Cozy Flat in the Heart of Mount Pleasant,6971193,Monica & Thomas,t,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26461,-123.09213,Condominium,Entire home/apt,5,2,2,3,$180.00,3,1125,56,0.74
1291394,Clean New Kits 3 bedroom/ 2bath!,7021457,Leila,f,Kitsilano,4,4,t,Kitsilano,,Vancouver,49.26876,-123.18517,Guest suite,Entire home/apt,6,2,3,4,$184.00,30,1125,38,0.51
1301620,Suite Life on Kitchener Street,7077434,Chris,t,Commercial Drive,1,1,t,Grandview-Woodland,,Vancouver,49.27169,-123.0659,Guest suite,Entire home/apt,3,1,1,2,$101.00,1,1125,185,2.48
1301845,Private Garden Suite,7078248,Paula,t,Dunbar-Southlands,1,1,t,Dunbar Southlands,,Vancouver,49.24573,-123.18943,Guest suite,Entire home/apt,2,1,0,1,$121.00,30,1125,19,0.25
1301861,Martine's lodging East Village,2189535,Martine,t,Hastings-Sunrise,6,6,t,Hastings-Sunrise,,Vancouver,49.28535,-123.05528,Guest suite,Private room,1,1,1,1,$50.00,30,360,12,0.16
1316419,120 501 Pacific,600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.28183,-123.12161,Apartment,Entire home/apt,2,,1,,$87.00,181,365,2,0.03
1316477,224 Yaletown Park.  Long term stay welcome,600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.2772,-123.11841,Apartment,Entire home/apt,2,1,1,1,$85.00,90,180,5,0.11
1343411,Close to Anywhere: Location Location Location,6904778,Mari,t,Strathcona,1,1,t,Strathcona,,Vancouver,49.27634,-123.09831,Condominium,Entire home/apt,2,1,1,1,$99.00,1,90,44,0.9
1343519,*Best choice in downtown-5 Stars*,70137,Kai,f,West End,3,3,t,West End,,Vancouver,49.28073,-123.13043,House,Private room,2,1,1,1,$95.00,3,1125,61,0.94
1349965,"Beautiful 1 Bedroom in Dunbar, Vancouver",7324823,Kate,t,Dunbar-Southlands,3,3,f,Dunbar Southlands,,Vancouver,49.24078,-123.1838,Apartment,Entire home/apt,4,1,1,2,$135.00,30,1125,52,0.7
1352691,Modern Condo in the Heart of Down Town,7341876,Sigrid,t,Downtown Vancouver,5,5,t,Downtown,,Vancouver,49.28027,-123.1258,Apartment,Entire home/apt,4,2,2,2,$188.00,3,1125,91,1.26
1361276,Private space in heritage home in lovely area,1743089,Darren,t,Kensington-Cedar Cottage,3,3,t,Kensington-Cedar Cottage,,Vancouver,49.25713,-123.07497,House,Entire home/apt,4,1,1,2,$275.00,4,29,13,0.18
1365609,AMAZING LOCATION 1BD CHARMING APT IN DOWNTOWN,7336501,Maha,t,Downtown Vancouver,4,4,t,Downtown,,Vancouver,49.27824,-123.12882,Apartment,Entire home/apt,2,1,1,1,$155.00,4,90,83,1.12
1375143,100 Year Old Character Home off Main,1334665,Gaëlle And James,f,Riley Park,2,2,t,Riley Park,,Vancouver,49.24686,-123.0963,House,Entire home/apt,4,1.5,3,3,$144.00,30,120,1,0.05
1378220,QUIET COZY SUNNY BR (ENSUITE) + ADJ STUDY IN HOUSE,7465731,Brian,f,Point Grey/University of British Columbia,2,2,t,West Point Grey,,Vancouver,49.25864,-123.19965,House,Entire home/apt,3,1,1,3,$110.00,1,1125,62,1.59
1380472,downtown furnished one bedroom den city view,6848356,Tina,f,Downtown Vancouver,3,3,f,Downtown,,Vancouver,49.28147,-123.12493,Apartment,Entire home/apt,2,1,1,1,$225.00,30,1125,7,0.09
1387803,Martine's Lodging East Village 2,2189535,Martine,t,Hastings-Sunrise,6,6,t,Hastings-Sunrise,,Vancouver,49.2844,-123.0538,Guest suite,Private room,1,1,1,1,$50.00,30,180,7,0.09
1392464,Private Master Bedroom  Downtown Vancouver,7526525,Isamu,f,Downtown Vancouver,4,4,t,Downtown,,Vancouver,49.27559,-123.12483,Apartment,Private room,2,1,1,1,$110.00,30,1125,31,0.42
1397291,Bright bedroom in shared condo,7547807,Melanie,f,Downtown Vancouver,2,2,f,Downtown,,Vancouver,49.27971,-123.11962,Apartment,Private room,2,1,1,1,$61.00,3,90,35,0.72
1398788,Stunning 1 Bedroom Laneway,7554741,Ruth,f,Arbutus Ridge,1,1,f,Arbutus Ridge,,Vancouver,49.23757,-123.16558,Guesthouse,Entire home/apt,3,1,1,2,$75.00,31,1125,83,1.12
1399744,Luxury 2 BDR With Wrap Around Deck,7560143,Sandy,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.2698,-123.11051,Apartment,Entire home/apt,6,2,2,4,$450.00,30,1125,8,0.13
1417881,3bdrm Renovated Character Home,7499193,Tracey,t,Commercial Drive,6,6,t,Grandview-Woodland,,Vancouver,49.26819,-123.06761,House,Entire home/apt,6,2,3,3,$399.00,4,1125,40,0.54
1418910,Private Room - Commercial Drive,7499193,Tracey,t,Commercial Drive,6,6,t,Grandview-Woodland,,Vancouver,49.26465,-123.06995,House,Private room,2,1,1,1,$89.00,4,1125,142,1.92
1422750,Furnished bedroom in spacious home,7657825,Lidia,t,Killarney,2,2,f,Killarney,,Vancouver,49.21288,-123.02664,Townhouse,Private room,1,2,1,1,$69.00,3,1124,25,0.39
1445873,3 Bdrm Heritage House in Kitsilano,7762238,Rebekah,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26612,-123.17528,House,Entire home/apt,6,2,3,5,$324.00,5,1125,9,0.12
1466647,One Bedroom & Secured Underground Parking,7856227,Christian,f,Downtown Vancouver,3,3,t,Downtown,,Vancouver,49.28111,-123.11042,Apartment,Entire home/apt,2,1,1,1,$464.00,3,1125,13,0.22
1479325,High-end Luxury in the West End,483861,Pat And Walter,t,West End,2,2,f,West End,,Vancouver,49.27992,-123.13403,Condominium,Entire home/apt,2,1,1,1,$128.00,30,180,46,0.88
1479755,Super Travel Karma + private ensuite bath,7903736,Tracy,f,Kensington-Cedar Cottage,1,1,t,Mount Pleasant,,Vancouver,49.25635,-123.08241,Condominium,Private room,1,1,1,1,$62.00,90,365,28,0.44
1494659,Room in Leafy East Vancouver,942909,Thor,f,Commercial Drive,1,1,t,Grandview-Woodland,,Vancouver,49.2753,-123.06408,House,Private room,1,1,1,1,$90.00,2,1125,9,0.34
1502887,244 1 BED & DEN. WATER VIEW! 3 MONTH EXTENDED STAY,600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.29128,-123.12783,Apartment,Entire home/apt,2,2,1,1,$98.00,90,180,5,0.07
1507975,Modern new room with private entry!,51695,Natasha & Paolo,f,Riley Park,2,2,t,Riley Park,,Vancouver,49.24654,-123.0927,House,Private room,2,1,1,1,$65.00,2,1125,228,3.08
1520500,Spacious Loft Style Apartment,7290306,John And Alex,f,Kitsilano,1,1,f,Kitsilano,,Vancouver,49.26891,-123.14806,Apartment,Entire home/apt,2,1,1,1,$128.00,3,14,28,0.38
1525113,"114 Studio ""West of Denman""",600607,Bruce,t,Downtown Vancouver,53,53,t,West End,,Vancouver,49.29184,-123.13893,Apartment,Entire home/apt,2,1,0,1,$72.00,30,90,6,0.09
1530460,Funky Room On Vancouver's Hip East,6329283,Ruby,t,Kensington-Cedar Cottage,4,4,t,Kensington-Cedar Cottage,,Vancouver,49.25501,-123.07953,House,Private room,4,1,1,1,$38.00,30,180,18,0.24
1565861,Deluxe Kitsilano Beach Waterfront 2 Bedroom House,8328973,Adam,f,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.27334,-123.15193,House,Entire home/apt,5,2,2,3,$350.00,5,45,72,1
1603077,"Yaletown, 1 bdrm, parking, patio, Skytrain",10507457,Christie,f,Downtown Vancouver,5,5,t,Downtown,,Vancouver,49.28331,-123.11982,Apartment,Entire home/apt,2,1,1,1,$140.00,5,1124,128,1.75
1604919,Executive Comfort only 1 Block from Robson Street,8550324,John,t,West End,1,1,t,West End,,Vancouver,49.2861,-123.12813,Apartment,Entire home/apt,6,2,2,3,$301.00,3,5000,114,2.38
1614025,Downtown 1bdrm with amazing views!,3092935,Brad,t,Downtown Vancouver,16,16,t,Downtown,,Vancouver,49.27967,-123.1262,Apartment,Entire home/apt,2,1,1,1,$110.00,31,1124,93,1.28
1614591,Luxury in the Heart of Downtown,7341876,Sigrid,t,Downtown Vancouver,5,5,t,Downtown,,Vancouver,49.28077,-123.12619,Apartment,Entire home/apt,2,1,1,0,$144.00,3,30,92,1.37
1620084,Bright private suite around SoMain,8618932,Fawziah,f,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.23896,-123.08303,Guest suite,Entire home/apt,2,1,1,1,$60.00,28,1125,1,0.15
1623556,Private Top Floor in hip Main St,8633501,Robin,f,Riley Park,1,1,t,Riley Park,,Vancouver,49.25197,-123.0951,House,Private room,4,1,2,2,$85.00,1,30,204,2.78
1629426,In the heart of the city,8368718,Yvonne,f,Yaletown,3,3,f,Downtown,,Vancouver,49.27491,-123.12239,Condominium,Entire home/apt,3,1,0,1,$60.00,30,1125,118,1.65
1629480,Garden Suite-Quiet/Private&Central,8660533,Tracy And Richard,t,Riley Park,1,1,f,Riley Park,,Vancouver,49.25106,-123.1077,Guest suite,Entire home/apt,2,1,1,1,$95.00,30,120,121,1.86
1657214,"Amazing 2000sqft Downtown loft, 3 patios + Parking",8784861,Dianna,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.28043,-123.11013,Loft,Entire home/apt,3,2,2,2,$250.00,90,1125,3,0.04
1660055,"Lakeside 3 bdrm house, 6 mo rental",8796977,Diane,f,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.25892,-123.06569,House,Entire home/apt,6,3,3,3,$91.00,180,180,0,
1678196,Two Bedroom Green Couch Townhouse,3058819,Michy+Jon,t,Fairview,1,1,f,Fairview,,Vancouver,49.26565,-123.13175,Apartment,Entire home/apt,4,1.5,2,2,$150.00,2,60,92,1.45
1678734,"Bright, Modern Space on Beautiful Park",1896075,Jen & Jean,t,Kensington-Cedar Cottage,1,1,t,Kensington-Cedar Cottage,,Vancouver,49.2531,-123.06486,Guest suite,Entire home/apt,4,1,1,2,$124.00,3,1125,55,0.8
1684313,Cozy Modern Garden Suite,8905965,Andrea,t,Hastings-Sunrise,1,1,f,Hastings-Sunrise,,Vancouver,49.28628,-123.04446,Guest suite,Entire home/apt,4,1,1,1,$130.00,2,1125,112,1.57
1703616,Beautiful Kitsilano Apartment..,8993938,James And Jewel,f,Kitsilano,2,2,t,Fairview,,Vancouver,49.26657,-123.14539,Apartment,Entire home/apt,4,1,1,1,$101.00,30,30,0,
1707488,Commercial Drive Little Italy Private Main Suite,6109037,Linda,f,Commercial Drive,1,1,f,Grandview-Woodland,,Vancouver,49.27037,-123.06828,House,Entire home/apt,6,1,2,2,$115.00,2,1125,36,0.57
1714639,Your Home Away from Home 1 BR Suite,9042495,Vivian,f,Oakridge,1,1,t,Oakridge,,Vancouver,49.22746,-123.11047,Guest suite,Entire home/apt,3,1,1,1,$79.00,1,1125,246,3.78
1717967,2 Bedroom Garden Flat - Main Street,9057463,Mary,t,Riley Park,1,1,t,Riley Park,,Vancouver,49.24822,-123.09823,Apartment,Entire home/apt,4,1,2,2,$121.00,2,90,237,3.36
1718688,Funky 1BD apt in trendy Kitsilano!,9061880,Jessica,t,Kitsilano,1,1,t,Kitsilano,,Vancouver,49.26642,-123.16156,Apartment,Entire home/apt,4,1,1,2,$101.00,2,1125,36,1.43
1722641,Newly renovated studio w/HUGE patio,9081002,Tory & Danni,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27717,-123.12752,Condominium,Entire home/apt,2,1,0,1,$99.00,90,365,160,3.73
1742662,Modern Executive Laneway Coach Home,8390140,Alan And Ivonne,f,Renfrew-Collingwood,1,1,f,Renfrew-Collingwood,,Vancouver,49.24646,-123.02875,Guesthouse,Entire home/apt,4,2,2,2,$98.00,4,20,62,0.86
1759915,Clean & Cozy private room in Heart of Downtown,1721044,Carolyn & L,f,Downtown Vancouver,1,1,t,Downtown,,Vancouver,49.27811,-123.11052,Apartment,Private room,3,1,1,1,$65.00,1,1125,330,6.04
1768817,SoMa Suite - Main Street Cool,9041076,Lynn,t,Riley Park,2,2,t,Riley Park,,Vancouver,49.2442,-123.10476,Guest suite,Entire home/apt,2,1,1,1,$101.00,30,300,64,0.94
1773753,Modern Apartment in Mount Pleasant,1427066,Richard,f,Mount Pleasant,1,1,t,Mount Pleasant,,Vancouver,49.26502,-123.10012,Apartment,Entire home/apt,3,1,1,1,$150.00,3,5,50,0.7
1779139,Central 2-bdrm garden suite between Main & Cambie,7266807,Ashley And Ariella,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26178,-123.10484,Apartment,Entire home/apt,5,1,2,3,$121.00,3,1125,71,2.01
1820919,Film Industry loves this house! Cambie area.,7281178,Jodi,f,Mount Pleasant,2,2,f,Mount Pleasant,,Vancouver,49.26014,-123.11314,House,Entire home/apt,5,2.5,3,3,$501.00,2,700,13,0.2
1830733,Cozy Retreat - Strathcona,9575419,Elana & Claudio,t,Downtown Eastside,3,3,t,Downtown Eastside,,Vancouver,49.27788,-123.08588,Guest suite,Entire home/apt,2,1,1,1,$124.00,2,1125,227,3.2
1849632,QUIET Spacious Studio for Long-Term Single Tenancy,2930805,Jessica,f,Oakridge,2,2,t,Sunset,,Vancouver,49.22894,-123.10503,Guest suite,Entire home/apt,1,1,0,1,$79.00,30,1125,51,0.72
1850984,Main Street loft w/ rooftop patio and view!,1007186,Bryn,f,Mount Pleasant,1,1,f,Mount Pleasant,,Vancouver,49.26595,-123.09609,Apartment,Entire home/apt,4,1,2,2,$279.00,5,365,18,0.26
1869071,156 One Bedroom in Downtown at The Electra,600607,Bruce,t,Downtown Vancouver,53,53,t,Downtown,,Vancouver,49.28094,-123.12507,Apartment,Entire home/apt,2,1,1,1,$85.00,32,90,3,0.06
1898584,Tinseltown Apartment,9862171,John,f,Chinatown,2,2,t,Downtown Eastside,,Vancouver,49.28059,-123.10506,Condominium,Entire home/apt,2,1,0,1,$69.00,90,1125,29,0.41
1932171,Commercial Drive Garden Suite,5026894,Lois,f,Commercial Drive,1,1,t,Grandview-Woodland,,Vancouver,49.26806,-123.06773,House,Entire home/apt,2,1,1,1,$97.00,31,1125,11,0.28
1936740,Luxury affordable monthly stay in 1 BR,5510458,Alison,f,Shaughnessy,5,5,t,Shaughnessy,,Vancouver,49.25651,-123.1457,Apartment,Entire home/apt,2,1,1,1,$70.00,30,9999,0,
1936916,Cozy Quiet 1BD for Single Longer Term Guest,2930805,Jessica,f,Oakridge,2,2,t,Oakridge,,Vancouver,49.22791,-123.10702,Guest suite,Entire home/apt,1,1,1,1,$90.00,30,1125,90,1.29
1937134,Garden - Character House,10022488,Cate,f,Mount Pleasant,0,0,f,Mount Pleasant,,Vancouver,49.2626,-123.08415,Apartment,Entire home/apt,3,1,1,2,$65.00,30,60,79,1.12
1937255,Garden Suite off Commercial Drive!,9288157,Tamar,t,Grandview-Woodland,2,2,t,Grandview-Woodland,,Vancouver,49.27764,-123.06642,Guest suite,Entire home/apt,4,1,1,3,$124.00,2,31,191,2.75
